38,TEAM148.3
40,TEAM148.2
40,TEAM148.1
40,TEAM141.3
40,TEAM141.2
40,TEAM141.1
40,SPAN110
44,SOSC150
85,SOCI110
45,SOCI105
45,SOCI100
45,SOCI100
45,SOCI100
45,SOCI100
40,R.E.130
40,R.E.110
40,R.E.100
45,PSYC410
45,PSYC300
45,PSYC268
45,PSYC220
79,PSYC201
45,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
40,PSYC201
100,PSYC200
45,PSYC200
45,PSYC200
45,PSYC200
45,PSYC171
45,PSYC171
45,PSYC171
100,PSYC110
45,PSYC105
101,PSYC100
80,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PSYC100
45,PLSC301
45,PLSC280
45,PLSC210
45,PLSC210
45,PLSC210
45,PLSC200
45,PLSC200
45,PLSC200
45,PLSC200
45,PLSC130
45,PHIL300
45,PHIL280
45,PHIL240
45,PHIL200
45,PHIL103
45,PHIL103
45,PHIL103
45,PHIL103
45,PHIL103
45,PHIL103
45,PHIL103
45,PHIL100
45,PHIL100
45,PHIL100
40,P.E.301
48,P.E.152
40,OCEN100
40,OCEN100
80,MUS.470.4
80,MUS.470.3
80,MUS.470.2
80,MUS.470.1
45,MUS.450.4
45,MUS.450.3
45,MUS.450.2
45,MUS.450.1
40,MUS.440
40,MUS.440
40,MUS.440
45,MUS.430.4
45,MUS.430.3
45,MUS.430.2
45,MUS.430.1
40,MUS.420.1
40,MUS.420.1
40,MUS.420.1
45,MUS.404
45,MUS.404
45,MUS.404
45,MUS.404
45,MUS.404
45,MUS.404
45,MUS.403
45,MUS.403
45,MUS.403
45,MUS.403
45,MUS.403
45,MUS.403
45,MUS.402
45,MUS.402
45,MUS.402
45,MUS.402
45,MUS.402
45,MUS.402
45,MUS.401
45,MUS.401
45,MUS.401
45,MUS.401
45,MUS.401
45,MUS.401
45,MUS.286
57,MUS.250
45,MUS.250
46,MUS.202
45,MUS.202
45,MUS.202
45,MUS.114
45,MUS.112
45,MUS.108
45,MUS.106
45,MUS.100
45,MUS.100
45,MUS.100
40,MEDA484
40,MEDA484
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA460
40,MEDA415
41,MATH811
40,MATH811
40,MATH811
40,MATH811
40,MATH811
40,MATH811
40,MATH811
40,MATH811
100,MATH650
40,MATH275
40,MATH275
40,MATH270
40,MATH270
40,MATH253
40,MATH253
40,MATH252
40,MATH252
40,MATH252
40,MATH252
40,MATH252
40,MATH252
40,MATH252
40,MATH252
40,MATH251
40,MATH251
40,MATH251
40,MATH251
40,MATH251
40,MATH251
40,MATH242
40,MATH242
40,MATH242
40,MATH242
40,MATH241
40,MATH241
40,MATH222
40,MATH222
40,MATH222
40,MATH222
40,MATH201
80,MATH200
41,MATH200
41,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH200
40,MATH190
40,MATH190
41,MATH130
41,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH130
40,MATH123
40,MATH123
40,MATH122
40,MATH122
40,MATH122
100,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH120
40,MATH112
40,MATH112
40,MATH112
40,MATH111
40,MATH111
40,MATH110
40,MATH110
40,MATH110
40,MATH110
40,MATH110
40,MATH110
40,MATH110
50,LSKL880SD
50,LSKL879
50,LSKL878
50,LSKL877
50,LSKL876
50,LSKL875
50,LSKL874
50,LSKL873
50,LSKL872
50,LSKL864
50,LSKL863
60,LSKL853
41,LSKL811
40,LSKL811
40,LSKL811
150,LSKL803
50,LSKL803
50,LSKL803
50,LSKL803
50,LSKL800
50,LSKL800
40,LSKL109
40,LEGL445
45,LEGL430
45,LEGL430
45,LEGL430
45,LEGL430
45,LEGL354
45,LEGL354
45,LEGL320
45,LEGL306
45,LEGL304
45,LEGL250
45,LEGL250
45,LEGL250
45,LEGL250
40,KINE680SA
45,KINE100
45,KINE100
45,HUM.106
40,HSCI484
40,HSCI484
50,HSCI130
40,HSCI130
50,HSCI100
40,HSCI100
40,HSCI100
45,HIST453
45,HIST436
45,HIST432
45,HIST429
45,HIST420
45,HIST310
45,HIST310
45,HIST310
45,HIST244
45,HIST240
45,HIST240
45,HIST240
45,HIST240
45,HIST235
45,HIST202
45,HIST202
45,HIST202
45,HIST202
45,HIST202
45,HIST202
45,HIST202
45,HIST202
47,HIST201
45,HIST201
45,HIST201
45,HIST201
45,HIST201
45,HIST201
45,HIST201
45,HIST201
45,HIST108
45,HIST108
45,HIST108
45,HIST106
45,HIST104
45,HIST100
40,GEOL105
40,GEOL105
45,GEOG150
45,GEOG101
45,GEOG100
70,FITN400.3
75,FITN400.2
75,FITN400.1
50,FITN335.3
50,FITN335.3
50,FITN335.2
50,FITN335.2
50,FITN335.1
50,FITN335.1
50,FITN334.3
50,FITN334.3
50,FITN334.3
50,FITN334.3
50,FITN334.2
50,FITN334.2
50,FITN334.2
50,FITN334.2
50,FITN334.1
50,FITN334.1
50,FITN334.1
50,FITN334.1
40,FITN305.3
40,FITN305.2
40,FITN305.1
40,FITN304.3
40,FITN304.2
40,FITN304.1
40,FITN201.3
40,FITN201.3
40,FITN201.3
40,FITN201.3
40,FITN201.3
40,FITN201.2
40,FITN201.2
40,FITN201.2
40,FITN201.2
40,FITN201.2
40,FITN201.1
40,FITN201.1
40,FITN201.1
40,FITN201.1
40,FITN201.1
45,FITN199.2
45,FITN199.2
115,FITN199.1
110,FITN199.1
40,FITN116.3
40,FITN116.3
40,FITN116.2
40,FITN116.2
40,FITN116.1
40,FITN116.1
40,FITN112.3
40,FITN112.2
40,FITN112.1
40,FITN107
40,FITN106
40,FITN106
40,FITN106
60,FILM440
40,ENVS100
40,ENVS100
40,ENVS100
50,ENGL650
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON102
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
45,ECON100
40,ECE.212
40,ECE.212
40,ECE.211
40,ECE.210
80,ECE.201
45,ECE.201
40,ECE.201
40,ECE.201
40,ECE.201
40,DANC410.3
40,DANC410.3
40,DANC410.3
40,DANC410.2
40,DANC410.2
40,DANC410.2
40,DANC410.1
40,DANC410.1
40,DANC410.1
40,DANC400.3
40,DANC400.2
40,DANC400.1
40,DANC164
40,DANC163
40,DANC162
40,DANC161
40,DANC152.3
40,DANC152.2
40,DANC152.1
40,DANC151.3
40,DANC151.2
40,DANC151.1
40,DANC150.2
40,DANC150.1
45,DANC140.1
50,DANC100
45,DANC100
40,COSM761
40,COSM761
40,COSM751
40,COSM751
40,COSM745
40,COSM745
40,COSM700
40,COSM700
50,COSM670
40,COOP671
120,COOP670
75,COOP670
65,COOP670
40,COOP670
40,COMP250
40,COMP155
40,BUS.445
40,BUS.401
40,BUS.279
40,BUS.279
40,BUS.279
40,BUS.279
40,BUS.279
45,BUS.263
40,BUS.248
40,BUS.243
40,BUS.241
40,BUS.221
40,BUS.210
40,BUS.201
40,BUS.201
40,BUS.201
40,BUS.200
40,BUS.150
40,BUS.150
40,BUS.123
40,BUS.123
40,BUS.120
40,BUS.120
41,BUS.103
40,BUS.103
40,BUS.101
41,BUS.100
40,BUS.100
40,BUS.100
45,BIOL150
45,BIOL140
60,BIOL130
60,BIOL130
60,BIOL130
60,BIOL130
50,BIOL130
60,BIOL101
60,BIOL101
40,BCM.411
40,BCM.410
40,BCM.225
40,BCM.215
40,BCM.214
40,BCM.101
40,BCM.100
40,ASTR100
40,ASTR100
40,ASTR100
40,ASTR100
47,ART130
45,ART120
45,ART102
45,ART102
45,ART101
45,ART101
45,ART101
45,ANTH170
45,ANTH150
45,ANTH125
45,ANTH125
45,ANTH110
45,ANTH110
45,ANTH110
45,ADMJ125
45,ADMJ120
45,ADMJ110
45,ADMJ106
45,ADMJ104
45,ADMJ102
45,ADMJ100
45,ADMJ100
40,ACTG145
40,ACTG144
40,ACTG131
40,ACTG131
40,ACTG131
40,ACTG131
40,ACTG131
40,ACTG131
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG121
40,ACTG103
40,ACTG100
40,ACTG100
40,ACTG100
40,ACTG100
40,ACTG100
40,ACTG100
40,ACTG100
850,
500,
200,
150,
150,
150,
130,
125,
120,
120,
120,
115,
110,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
100,
85,
80,
80,
80,
80,
80,
80,
79,
79,
75,
75,
75,
75,
75,
75,
75,
75,
75,
75,
75,
75,
75,
61,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
60,
57,
57,
55,
55,
55,
55,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
50,
47,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
45,
43,
42,
42,
42,
42,
42,
42,
42,
41,
41,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
